Mr. TOM PRICE of Georgia-P000591,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
Mr. MARSHALL-M001198,38.0,-2.9103830456733704e-11,0.8305762540000008,1.0611426118371097e-10,1.5458592370763975e-16,-0.27426879414773025,5372909991279840.0,0.7854457890393769,0.0
Mr. MacARTHUR-M001193,9.0,-5.820766091346741e-11,0.6219592949999999,8.101792452593054e-11,7.379653488781463e-17,-0.7184541106682818,8428028442602372.0,0.49575231229980465,8.743659832427041e-110
Mr. BACON-B001298,43.0,2.9103830456733704e-11,0.7825858400000002,4.593332946854663e-11,4.9249157392881166e-17,0.6336102954753777,1.5890339681489066e+16,0.5298541889097412,0.0
Mr. ROUZER-R000603,4.0,-2.3283064365386963e-10,0.899707969,8.457561555160597e-10,5.892206473878912e-16,-0.2752928750625552,1526945759603891.0,0.808925089567311,4.28896773836734e-31
Mr. SMITH of Missouri-S001195,22.0,5.4569682106375694e-11,0.8363974699999999,1.5368608022558852e-11,3.840680818278644e-17,3.5507237887956697,2.1777323073018736e+16,0.002005037188555335,3.13479188e-315
Mr. SCOTT-S001184,81.0,-2.9103830456733704e-11,0.8966122450000009,1.2018786540241432e-10,1.262001332962537e-16,-0.2421528193323672,7104685403898993.0,0.8092892729802978,0.0
Mr. BURGESS-B001248,142.0,-5.093170329928398e-11,0.7308362630000008,3.9333701773457014e-11,7.925112025663434e-17,-1.2948616835665714,9221778324815798.0,0.19749936012801866,0.0
Mr. MOONEY of West Virginia-M001195,17.0,-4.656612873077393e-10,0.8514884820000004,1.0469805085215848e-10,7.408711319456052e-17,-4.4476595649835735,1.1493071403172404e+16,0.0004699032224684956,1.6626636191699993e-233
Mr. NEWHOUSE-N000189,83.0,3.5925040720030665e-11,0.7652119310000002,1.9641922427997266e-11,3.9114866251178985e-17,1.8289981976928957,1.9563199477307056e+16,0.07108018584325593,0.0
Mr. BLUM-B001294,17.0,1.1641532182693481e-10,0.7305292550000002,1.468625776669227e-10,1.0750847770999287e-16,0.7926820002503238,6795085099899036.0,0.44032112733810513,4.409836274075159e-230
Mr. FLEISCHMANN-F000459,3.0,2.9149680136952847e-07,0.7542975279998878,1.2135183069584153e-22,3.1401849173670824e-16,2402079966145228.0,2402079966145228.5,1.733105808225784e-31,1.7331058082257832e-31
Mr. GRAHAM-G000359,42.0,-5.820766091346741e-11,0.7595148729999998,4.764353017402966e-11,5.596110224088384e-17,-1.2217327452615219,1.3572192873018794e+16,0.2289602123028575,0.0
Mr. ROE of Tennessee-R000582,135.0,1.000444171950221e-11,0.91965685,8.779453357512795e-13,1.0861012046240803e-17,11.395290016480539,8.467506030603384e+16,2.0623240180094955e-21,0.0
Mr. GAETZ-G000578,75.0,7.275957614183426e-12,0.7852597510000002,3.851384582104219e-11,3.804305673372216e-17,0.18891797116267672,2.0641342163862708e+16,0.8506813533954898,0.0
Mr. COLE-C001053,61.0,7.275957614183426e-11,0.8521184870000008,6.848000661738921e-11,1.458571404499448e-16,1.0624937078110377,5842144473498920.0,0.29234128708412904,0.0
Mr. WEBSTER of Florida-W000806,43.0,7.275957614183426e-11,0.7348958239999998,6.23835895029327e-11,4.918738755909251e-17,1.16632557891549,1.4940737056163312e+16,0.2502225043463611,0.0
Mr. GIANFORTE-G000584,39.0,-3.2741809263825417e-11,0.5968822810000002,1.578877350489893e-11,4.285581258553843e-17,-2.073739879393818,1.3927685534106904e+16,0.045118403938637745,0.0
Mr. ROE of TENNESSEE-R000582,6.0,3.5539958727344034e-07,0.9196568499998632,9.593704580749881e-23,2.482534153246904e-16,3704508350054499.5,3704508350054499.5,2.7205140402836698e-77,2.7205140402836698e-77
Mr. BARRASSO-B001261,266.0,2.9103830456733704e-11,0.9213332950000004,1.0025369748329245e-11,2.616261137474592e-17,2.903018161657722,3.521564731452378e+16,0.004008100921574014,0.0
Mr. DENHAM-D000612,16.0,-8.731149137020111e-11,0.6310027290000004,1.2462194488921082e-10,1.537161309504741e-16,-0.7006108871741747,4104987063480694.0,0.49502584849223696,5.723457868161967e-212
Mr. MESSER-M001189,48.0,2.9103830456733704e-11,0.8814154590000005,2.1129853010130946e-10,1.3643298009682164e-16,0.13773796932131777,6460428104513229.0,0.8910486694216742,0.0
Mr. WEBER of Texas-W000814,17.0,2.9103830456733704e-10,0.8328958730000002,2.662017990785752e-10,1.6550227688315156e-16,1.0932995403289172,5032534226632084.0,0.29150993373322753,3.986069882688088e-228
Mr. NORMAN-N000190,23.0,-7.275957614183426e-11,0.7923923250000005,2.953791046298657e-10,1.948248552119815e-16,-0.24632607723897054,4067203458910971.5,0.8078216019571007,2.107419147e-315
Mr. SESSIONS-S000250,131.0,5.4569682106375694e-11,1.0000000000000004,2.6044135936890754e-11,5.403577785188007e-17,2.095277118757445,1.8506257145795996e+16,0.038101601182098856,0.0
Mr. ALEXANDER-A000360,143.0,-1.8189894035458565e-12,0.6722707030000001,8.423062840433494e-12,1.3307365385115077e-17,-0.21595344092817453,5.05186927347743e+16,0.8293361358667352,0.0
Mr. McCLINTOCK-M001177,123.0,5.093170329928398e-11,0.7779187979999995,1.8176258030800145e-11,4.3364748725018605e-17,2.8021005870943774,1.7938967038247626e+16,0.005914008045147105,0.0
Ms. MURKOWSKI-M001153,189.0,0.0,0.6713043240000001,6.572082113583979e-12,1.0590024566657053e-17,0.0,6.33902518142987e+16,1.0,0.0
