alabama  hous,26,2,2587644,3473628,5.58E-14
applaud  presid,26,2,2587644,3473628,5.58E-14
averag  individu,26,2,2587644,3473628,5.58E-14
kentucki  barr,26,2,2587644,3473628,5.58E-14
offic  hard,26,2,2587644,3473628,5.58E-14
oversea  seen,13,1,2587657,3473629,5.58E-14
peopl  nicaragua,13,1,2587657,3473629,5.58E-14
2  stand,13,1,2587657,3473629,5.58E-14
nomin  motion,13,1,2587657,3473629,5.58E-14
terror  expeditionari,13,1,2587657,3473629,5.58E-14
percent  obamacar,13,1,2587657,3473629,5.58E-14
texa  histori,13,1,2587657,3473629,5.58E-14
township  polic,13,1,2587657,3473629,5.58E-14
line  street,13,1,2587657,3473629,5.58E-14
reform  economi,13,1,2587657,3473629,5.58E-14
gorsuch  receiv,13,1,2587657,3473629,5.58E-14
christian  jew,13,1,2587657,3473629,5.58E-14
senat  march,13,1,2587657,3473629,5.58E-14
posit  limit,13,1,2587657,3473629,5.58E-14
militari  vehicl,13,1,2587657,3473629,5.58E-14
michigan  bergman,13,1,2587657,3473629,5.58E-14
thank  sheriff,13,1,2587657,3473629,5.58E-14
level  competit,13,1,2587657,3473629,5.58E-14
pope  john,13,1,2587657,3473629,5.58E-14
ii  gener,13,1,2587657,3473629,5.58E-14
restor  freedom,13,1,2587657,3473629,5.58E-14
mcsalli  rise,13,1,2587657,3473629,5.58E-14
pacif  internat,13,1,2587657,3473629,5.58E-14
confirm  cabinet,13,1,2587657,3473629,5.58E-14
name  consid,13,1,2587657,3473629,5.58E-14
basi  law,13,1,2587657,3473629,5.58E-14
obamacar  coverag,13,1,2587657,3473629,5.58E-14
move  embassi,13,1,2587657,3473629,5.58E-14
governor  abbott,13,1,2587657,3473629,5.58E-14
chemistri  council,13,1,2587657,3473629,5.58E-14
scout  award,13,1,2587657,3473629,5.58E-14
amend  withdrawn,13,1,2587657,3473629,5.58E-14
financ  manufactur,13,1,2587657,3473629,5.58E-14
home  iowa,13,1,2587657,3473629,5.58E-14
remov  demot,13,1,2587657,3473629,5.58E-14
kennesaw  mountain,13,1,2587657,3473629,5.58E-14
award  school,13,1,2587657,3473629,5.58E-14
increas  105,13,1,2587657,3473629,5.58E-14
market  left,13,1,2587657,3473629,5.58E-14
combat  tour,13,1,2587657,3473629,5.58E-14
busi  recov,13,1,2587657,3473629,5.58E-14
streamlin  permit,13,1,2587657,3473629,5.58E-14
nation  march,13,1,2587657,3473629,5.58E-14
undermin  peac,13,1,2587657,3473629,5.58E-14
antiisrael  resolut,13,1,2587657,3473629,5.58E-14
heart  obamacar,13,1,2587657,3473629,5.58E-14
qualifi  suprem,13,1,2587657,3473629,5.58E-14
applaud  chairman,13,1,2587657,3473629,5.58E-14
alaska  murkowski,13,1,2587657,3473629,5.58E-14
maximum  flexibl,13,1,2587657,3473629,5.58E-14
regul  caus,13,1,2587657,3473629,5.58E-14
privaci  regul,13,1,2587657,3473629,5.58E-14
relief  plan,13,1,2587657,3473629,5.58E-14
southwest  missouri,13,1,2587657,3473629,5.58E-14
colorado  coffman,13,1,2587657,3473629,5.58E-14
chines  communist,13,1,2587657,3473629,5.58E-14
obamacar  creat,13,1,2587657,3473629,5.58E-14
38th  anniversari,13,1,2587657,3473629,5.58E-14
forens  evid,13,1,2587657,3473629,5.58E-14
sullivan  counti,13,1,2587657,3473629,5.58E-14
excel  exampl,13,1,2587657,3473629,5.58E-14
move  headquart,13,1,2587657,3473629,5.58E-14
guarante  issu,13,1,2587657,3473629,5.58E-14
impos  own,13,1,2587657,3473629,5.58E-14
enhanc  child,13,1,2587657,3473629,5.58E-14
enforc  women,13,1,2587657,3473629,5.58E-14
revenu  govern,13,1,2587657,3473629,5.58E-14
cobb  counti,13,1,2587657,3473629,5.58E-14
countri  studi,13,1,2587657,3473629,5.58E-14
mortgag  relief,13,1,2587657,3473629,5.58E-14
terrif  job,13,1,2587657,3473629,5.58E-14
constitut  societi,13,1,2587657,3473629,5.58E-14
left  obamacar,13,1,2587657,3473629,5.58E-14
defend  status,13,1,2587657,3473629,5.58E-14
statehood  act,13,1,2587657,3473629,5.58E-14
busi  forc,13,1,2587657,3473629,5.58E-14
world  foremost,13,1,2587657,3473629,5.58E-14
free  american,13,1,2587657,3473629,5.58E-14
116  percent,13,1,2587657,3473629,5.58E-14
congressman  regula,13,1,2587657,3473629,5.58E-14
sit  bench,13,1,2587657,3473629,5.58E-14
stand  rule,141,11,2587529,3473619,5.57E-14
west  texa,51,4,2587619,3473626,5.57E-14
unborn  children,51,4,2587619,3473626,5.57E-14
bill  consider,203,16,2587467,3473614,5.56E-14
muslim  brotherhood,38,3,2587632,3473627,5.56E-14
consent  5,619,49,2587051,3473581,5.56E-14
day  revis,616,49,2587054,3473581,5.56E-14
tennesse  roe,25,2,2587645,3473628,5.55E-14
promis  obamacar,25,2,2587645,3473628,5.55E-14
heart  medal,25,2,2587645,3473628,5.55E-14
return  power,25,2,2587645,3473628,5.55E-14
billion  fiscal,25,2,2587645,3473628,5.55E-14
care  obamacar,25,2,2587645,3473628,5.55E-14
resourc  senat,25,2,2587645,3473628,5.55E-14
wane  day,25,2,2587645,3473628,5.55E-14
unfortun  democrat,25,2,2587645,3473628,5.55E-14
justic  byron,25,2,2587645,3473628,5.55E-14
mandat  forc,25,2,2587645,3473628,5.55E-14
main  poliquin,25,2,2587645,3473628,5.55E-14
recogn  congratul,247,20,2587423,3473610,5.54E-14
agre  speaker,37,3,2587633,3473627,5.54E-14
polici  prefer,37,3,2587633,3473627,5.54E-14
effort  contribut,37,3,2587633,3473627,5.54E-14
rule  pass,406,33,2587264,3473597,5.54E-14
immedi  consider,430,35,2587240,3473595,5.54E-14
committe  agricultur,86,7,2587584,3473623,5.54E-14
hous  district,49,4,2587621,3473626,5.54E-14
govern  control,49,4,2587621,3473626,5.54E-14
5  legisl,618,51,2587052,3473579,5.53E-14
receiv  hous,36,3,2587634,3473627,5.52E-14
busi  farm,24,2,2587646,3473628,5.52E-14
counti  chamber,24,2,2587646,3473628,5.52E-14
fail  obamacar,24,2,2587646,3473628,5.52E-14
choic  lower,24,2,2587646,3473628,5.52E-14
michigan  huizenga,24,2,2587646,3473628,5.52E-14
presid  committe,24,2,2587646,3473628,5.52E-14
tuesday  march,24,2,2587646,3473628,5.52E-14
aviat  commun,24,2,2587646,3473628,5.52E-14
materi  topic,24,2,2587646,3473628,5.52E-14
justic  kagan,24,2,2587646,3473628,5.52E-14
hockey  team,24,2,2587646,3473628,5.52E-14
topic  speci,24,2,2587646,3473628,5.52E-14
time  determin,24,2,2587646,3473628,5.52E-14
roslehtinen  thank,24,2,2587646,3473628,5.52E-14
singl  insur,24,2,2587646,3473628,5.52E-14
pleasur  wish,12,1,2587658,3473629,5.52E-14
10year  budget,12,1,2587658,3473629,5.52E-14
cape  coral,12,1,2587658,3473629,5.52E-14
2006  judg,12,1,2587658,3473629,5.52E-14
wednesday  17,12,1,2587658,3473629,5.52E-14
feder  record,12,1,2587658,3473629,5.52E-14
offic  sheriff,12,1,2587658,3473629,5.52E-14
court  hous,12,1,2587658,3473629,5.52E-14
unanim  judg,12,1,2587658,3473629,5.52E-14
obamacar  disast,12,1,2587658,3473629,5.52E-14
helicopt  pilot,12,1,2587658,3473629,5.52E-14
hero  am,12,1,2587658,3473629,5.52E-14
repeal  bad,12,1,2587658,3473629,5.52E-14
flight  hour,12,1,2587658,3473629,5.52E-14
rise  china,12,1,2587658,3473629,5.52E-14
addit  suprem,12,1,2587658,3473629,5.52E-14
famili  median,12,1,2587658,3473629,5.52E-14
vote  invok,12,1,2587658,3473629,5.52E-14
durbin  amend,12,1,2587658,3473629,5.52E-14
recogn  colonel,12,1,2587658,3473629,5.52E-14
margin  rate,12,1,2587658,3473629,5.52E-14
nation  retail,12,1,2587658,3473629,5.52E-14
washington  control,12,1,2587658,3473629,5.52E-14
kansa  countri,12,1,2587658,3473629,5.52E-14
support  battalion,12,1,2587658,3473629,5.52E-14
reform  hr,12,1,2587658,3473629,5.52E-14
accomplish  colleagu,12,1,2587658,3473629,5.52E-14
eros  tax,12,1,2587658,3473629,5.52E-14
patient  control,12,1,2587658,3473629,5.52E-14
scout  gold,12,1,2587658,3473629,5.52E-14
takeov  healthcar,12,1,2587658,3473629,5.52E-14
administr  overreach,12,1,2587658,3473629,5.52E-14
begin  restor,12,1,2587658,3473629,5.52E-14
educ  labor,12,1,2587658,3473629,5.52E-14
regim  fort,12,1,2587658,3473629,5.52E-14
women  wear,12,1,2587658,3473629,5.52E-14
wisconsin  ryan,12,1,2587658,3473629,5.52E-14
colleagu  minor,12,1,2587658,3473629,5.52E-14
affair  purpos,12,1,2587658,3473629,5.52E-14
partisan  law,12,1,2587658,3473629,5.52E-14
consent  list,12,1,2587658,3473629,5.52E-14
jumpstart  economi,12,1,2587658,3473629,5.52E-14
burden  obamacar,12,1,2587658,3473629,5.52E-14
chairman  nutrit,12,1,2587658,3473629,5.52E-14
usfs  blm,12,1,2587658,3473629,5.52E-14
written  constitut,12,1,2587658,3473629,5.52E-14
misguid  rule,12,1,2587658,3473629,5.52E-14
home  arkansa,12,1,2587658,3473629,5.52E-14
remark  democrat,12,1,2587658,3473629,5.52E-14
report  obama,12,1,2587658,3473629,5.52E-14
famili  memori,12,1,2587658,3473629,5.52E-14
receiv  outstand,12,1,2587658,3473629,5.52E-14
goal  american,12,1,2587658,3473629,5.52E-14
stand  life,12,1,2587658,3473629,5.52E-14
pretax  dollar,12,1,2587658,3473629,5.52E-14
hope  accomplish,12,1,2587658,3473629,5.52E-14
forc  career,12,1,2587658,3473629,5.52E-14
europ  eurasia,12,1,2587658,3473629,5.52E-14
shoot  sport,12,1,2587658,3473629,5.52E-14
roslehtinen  chairman,12,1,2587658,3473629,5.52E-14
determin  major,12,1,2587658,3473629,5.52E-14
chang  obamacar,12,1,2587658,3473629,5.52E-14
servic  iowa,12,1,2587658,3473629,5.52E-14
hollow  forc,12,1,2587658,3473629,5.52E-14
applaud  congratul,12,1,2587658,3473629,5.52E-14
pass  veteran,12,1,2587658,3473629,5.52E-14
whom  judg,12,1,2587658,3473629,5.52E-14
louisiana  higgin,12,1,2587658,3473629,5.52E-14
delay  obstruct,12,1,2587658,3473629,5.52E-14
soldier  armi,12,1,2587658,3473629,5.52E-14
fellow  hoosier,12,1,2587658,3473629,5.52E-14
estim  hr,12,1,2587658,3473629,5.52E-14
regul  stifl,12,1,2587658,3473629,5.52E-14
monday  hous,12,1,2587658,3473629,5.52E-14
unnecessari  rule,12,1,2587658,3473629,5.52E-14
green  beret,12,1,2587658,3473629,5.52E-14
polici  doctor,12,1,2587658,3473629,5.52E-14
busi  record,94,8,2587576,3473622,5.50E-14
forc  academi,82,7,2587588,3473623,5.50E-14
plan  obamacar,35,3,2587635,3473627,5.50E-14
8  obama,35,3,2587635,3473627,5.50E-14
gun  ban,35,3,2587635,3473627,5.50E-14
frivol  lawsuit,92,8,2587578,3473622,5.49E-14
america  effort,46,4,2587624,3473626,5.49E-14
meet  10,23,2,2587647,3473628,5.49E-14
expediti  hous,23,2,2587647,3473628,5.49E-14
success  athlet,23,2,2587647,3473628,5.49E-14
york  slaught,23,2,2587647,3473628,5.49E-14
compli  regul,23,2,2587647,3473628,5.49E-14
follow  amend,23,2,2587647,3473628,5.49E-14
visa  lotteri,23,2,2587647,3473628,5.49E-14
fill  tax,23,2,2587647,3473628,5.49E-14
execut  sess,218,19,2587452,3473611,5.48E-14
enterpris  system,34,3,2587636,3473627,5.47E-14
money  earn,45,4,2587625,3473626,5.47E-14
counti  america,45,4,2587625,3473626,5.47E-14
agricultur  nutrit,45,4,2587625,3473626,5.47E-14
annual  review,33,3,2587637,3473627,5.45E-14
letter  refer,33,3,2587637,3473627,5.45E-14
combat  readi,22,2,2587648,3473628,5.45E-14
univers  kansa,22,2,2587648,3473628,5.45E-14
chairman  enzi,22,2,2587648,3473628,5.45E-14
sanctuari  polici,22,2,2587648,3473628,5.45E-14
wall  fenc,22,2,2587648,3473628,5.45E-14
reform  program,22,2,2587648,3473628,5.45E-14
pete  olson,11,1,2587659,3473629,5.45E-14
regul  countri,11,1,2587659,3473629,5.45E-14
facilit  sex,11,1,2587659,3473629,5.45E-14
bradi  hous,11,1,2587659,3473629,5.45E-14
iowa  governor,11,1,2587659,3473629,5.45E-14
ohio  johnson,11,1,2587659,3473629,5.45E-14
allegheni  nation,11,1,2587659,3473629,5.45E-14
illeg  enter,11,1,2587659,3473629,5.45E-14
minut  postclotur,11,1,2587659,3473629,5.45E-14
militari  dog,11,1,2587659,3473629,5.45E-14
epas  own,11,1,2587659,3473629,5.45E-14
hanov  park,11,1,2587659,3473629,5.45E-14
bless  texa,11,1,2587659,3473629,5.45E-14
current  attorney,11,1,2587659,3473629,5.45E-14
senat  steven,11,1,2587659,3473629,5.45E-14
reach  unite,11,1,2587659,3473629,5.45E-14
committe  walden,11,1,2587659,3473629,5.45E-14
legisl  streamlin,11,1,2587659,3473629,5.45E-14
penalti  irs,11,1,2587659,3473629,5.45E-14
lord  savior,11,1,2587659,3473629,5.45E-14
miner  develop,11,1,2587659,3473629,5.45E-14
paperwork  violat,11,1,2587659,3473629,5.45E-14
appreci  passion,11,1,2587659,3473629,5.45E-14
pennsylvania  polic,11,1,2587659,3473629,5.45E-14
decis  decertifi,11,1,2587659,3473629,5.45E-14
situat  yemen,11,1,2587659,3473629,5.45E-14
privileg  congratul,11,1,2587659,3473629,5.45E-14
bill  bradi,11,1,2587659,3473629,5.45E-14
rise  applaud,11,1,2587659,3473629,5.45E-14
ribbon  award,11,1,2587659,3473629,5.45E-14
chairman  duffi,11,1,2587659,3473629,5.45E-14
district  tennesse,11,1,2587659,3473629,5.45E-14
credit  subcommitte,11,1,2587659,3473629,5.45E-14
roslehtinen  chair,11,1,2587659,3473629,5.45E-14
union  operat,11,1,2587659,3473629,5.45E-14
am  submit,11,1,2587659,3473629,5.45E-14
port  hodeidah,11,1,2587659,3473629,5.45E-14
women  sacrif,11,1,2587659,3473629,5.45E-14
guilford  counti,11,1,2587659,3473629,5.45E-14
request  urg,11,1,2587659,3473629,5.45E-14
jame  jim,11,1,2587659,3473629,5.45E-14
will  sell,11,1,2587659,3473629,5.45E-14
carolina  leadership,11,1,2587659,3473629,5.45E-14
direct  relief,11,1,2587659,3473629,5.45E-14
kill  mosquito,11,1,2587659,3473629,5.45E-14
achiev  earn,11,1,2587659,3473629,5.45E-14
suffolk  counti,11,1,2587659,3473629,5.45E-14
ohio  proud,11,1,2587659,3473629,5.45E-14
res  502,11,1,2587659,3473629,5.45E-14
immedi  expens,11,1,2587659,3473629,5.45E-14
told  doctor,11,1,2587659,3473629,5.45E-14
own  possess,11,1,2587659,3473629,5.45E-14
genocid  survivor,11,1,2587659,3473629,5.45E-14
heller  amend,11,1,2587659,3473629,5.45E-14
time  size,11,1,2587659,3473629,5.45E-14
opinion  unanim,11,1,2587659,3473629,5.45E-14
regul  presid,11,1,2587659,3473629,5.45E-14
lift  burden,11,1,2587659,3473629,5.45E-14
agricultur  commod,11,1,2587659,3473629,5.45E-14
includ  purpl,11,1,2587659,3473629,5.45E-14
recogn  differ,11,1,2587659,3473629,5.45E-14
time  air,11,1,2587659,3473629,5.45E-14
shield  desert,11,1,2587659,3473629,5.45E-14
sole  proprietorship,11,1,2587659,3473629,5.45E-14
former  obama,11,1,2587659,3473629,5.45E-14
current  stand,11,1,2587659,3473629,5.45E-14
guy  littl,11,1,2587659,3473629,5.45E-14
dairi  industri,11,1,2587659,3473629,5.45E-14
chairman  mark,11,1,2587659,3473629,5.45E-14
week  judiciari,11,1,2587659,3473629,5.45E-14
size  govern,11,1,2587659,3473629,5.45E-14
america  agricultur,11,1,2587659,3473629,5.45E-14
integr  charact,11,1,2587659,3473629,5.45E-14
legisl  filibust,11,1,2587659,3473629,5.45E-14
commun  heart,11,1,2587659,3473629,5.45E-14
engin  battalion,11,1,2587659,3473629,5.45E-14
tireless  ethic,11,1,2587659,3473629,5.45E-14
noem  yield,11,1,2587659,3473629,5.45E-14
devot  themselv,11,1,2587659,3473629,5.45E-14
follow  messag,11,1,2587659,3473629,5.45E-14
192  million,11,1,2587659,3473629,5.45E-14
titl  game,11,1,2587659,3473629,5.45E-14
path  balanc,11,1,2587659,3473629,5.45E-14
colleagu  financi,11,1,2587659,3473629,5.45E-14
georgia  loudermilk,11,1,2587659,3473629,5.45E-14
fbi  inform,11,1,2587659,3473629,5.45E-14
pennsylvania  unanim,11,1,2587659,3473629,5.45E-14
office  receiv,11,1,2587659,3473629,5.45E-14
uss  west,11,1,2587659,3473629,5.45E-14
code  improv,11,1,2587659,3473629,5.45E-14
incred  stori,11,1,2587659,3473629,5.45E-14
armi  retir,11,1,2587659,3473629,5.45E-14
die  fight,11,1,2587659,3473629,5.45E-14
omaha  nebraska,11,1,2587659,3473629,5.45E-14
oper  manag,11,1,2587659,3473629,5.45E-14
strateg  locat,11,1,2587659,3473629,5.45E-14
ii  korea,11,1,2587659,3473629,5.45E-14
bill  obamacar,11,1,2587659,3473629,5.45E-14
pendleton  california,11,1,2587659,3473629,5.45E-14
complianc  requir,11,1,2587659,3473629,5.45E-14
accept  outcom,11,1,2587659,3473629,5.45E-14
market  govern,11,1,2587659,3473629,5.45E-14
multilater  institut,11,1,2587659,3473629,5.45E-14
brave  hero,11,1,2587659,3473629,5.45E-14
paycheck  job,11,1,2587659,3473629,5.45E-14
step  tax,11,1,2587659,3473629,5.45E-14
choic  patient,11,1,2587659,3473629,5.45E-14
drugfre  commun,11,1,2587659,3473629,5.45E-14
thank  friendship,11,1,2587659,3473629,5.45E-14
vanderbilt  univers,11,1,2587659,3473629,5.45E-14
laid  senat,11,1,2587659,3473629,5.45E-14
order  effici,11,1,2587659,3473629,5.45E-14
threat  respond,11,1,2587659,3473629,5.45E-14
look  spend,11,1,2587659,3473629,5.45E-14
rare  earth,11,1,2587659,3473629,5.45E-14
aleutian  island,11,1,2587659,3473629,5.45E-14
lou  gehrig,11,1,2587659,3473629,5.45E-14
pass  confer,11,1,2587659,3473629,5.45E-14
some  obamacar,11,1,2587659,3473629,5.45E-14
resolut  read,11,1,2587659,3473629,5.45E-14
manufactur  day,11,1,2587659,3473629,5.45E-14
flat  wage,11,1,2587659,3473629,5.45E-14
form  human,11,1,2587659,3473629,5.45E-14
spher  influenc,11,1,2587659,3473629,5.45E-14
strong  endors,11,1,2587659,3473629,5.45E-14
act  subject,11,1,2587659,3473629,5.45E-14
tax  season,11,1,2587659,3473629,5.45E-14
thank  colonel,11,1,2587659,3473629,5.45E-14
minnesota  school,11,1,2587659,3473629,5.45E-14
due  person,11,1,2587659,3473629,5.45E-14
degre  agricultur,11,1,2587659,3473629,5.45E-14
king  bay,11,1,2587659,3473629,5.45E-14
consum  recogn,11,1,2587659,3473629,5.45E-14
onesizefitsal  regul,11,1,2587659,3473629,5.45E-14
norman  norman,11,1,2587659,3473629,5.45E-14
justic  allison,11,1,2587659,3473629,5.45E-14
journal  editori,11,1,2587659,3473629,5.45E-14
amber  alert,11,1,2587659,3473629,5.45E-14
york  faso,11,1,2587659,3473629,5.45E-14
associat  fish,11,1,2587659,3473629,5.45E-14
pass  histor,11,1,2587659,3473629,5.45E-14
divis  provid,11,1,2587659,3473629,5.45E-14
behalf  alabama,11,1,2587659,3473629,5.45E-14
carter  chairman,11,1,2587659,3473629,5.45E-14
remain  uninsur,11,1,2587659,3473629,5.45E-14
total  tax,11,1,2587659,3473629,5.45E-14
funer  director,11,1,2587659,3473629,5.45E-14
hood  texa,11,1,2587659,3473629,5.45E-14
alqaida  terrorist,11,1,2587659,3473629,5.45E-14
louisiana  chair,11,1,2587659,3473629,5.45E-14
hot  food,11,1,2587659,3473629,5.45E-14
social  medicin,43,4,2587627,3473626,5.43E-14
broken  tax,75,7,2587595,3473623,5.43E-14
tax  foundat,75,7,2587595,3473623,5.43E-14
peac  strength,32,3,2587638,3473627,5.42E-14
jackson  counti,32,3,2587638,3473627,5.42E-14
person  opinion,32,3,2587638,3473627,5.42E-14
rule  xiv,32,3,2587638,3473627,5.42E-14
tuesday  septemb,32,3,2587638,3473627,5.42E-14
major  regul,32,3,2587638,3473627,5.42E-14
cover  letter,32,3,2587638,3473627,5.42E-14
insur  obamacar,85,8,2587585,3473622,5.42E-14
senat  action,159,15,2587511,3473615,5.42E-14
gentleman  indiana,53,5,2587617,3473625,5.42E-14
session  115th,53,5,2587617,3473625,5.42E-14
consider  hous,84,8,2587586,3473622,5.41E-14
legisl  busi,84,8,2587586,3473622,5.41E-14
bureaucrat  red,21,2,2587649,3473628,5.41E-14
econom  stagnat,21,2,2587649,3473628,5.41E-14
contain  similar,21,2,2587649,3473628,5.41E-14
western  north,21,2,2587649,3473628,5.41E-14
local  defend,21,2,2587649,3473628,5.41E-14
major  99,21,2,2587649,3473628,5.41E-14
global  human,21,2,2587649,3473628,5.41E-14
colorado  fourth,21,2,2587649,3473628,5.41E-14
iowa  king,21,2,2587649,3473628,5.41E-14
govern  bureaucrat,21,2,2587649,3473628,5.41E-14
day  prayer,21,2,2587649,3473628,5.41E-14
central  washington,21,2,2587649,3473628,5.41E-14
elimin  mandat,21,2,2587649,3473628,5.41E-14
onesizefitsal  approach,21,2,2587649,3473628,5.41E-14
colleg  pennsylvania,21,2,2587649,3473628,5.41E-14
remark  includ,472,45,2587198,3473585,5.41E-14
unelect  bureaucrat,73,7,2587597,3473623,5.40E-14
legisl  power,31,3,2587639,3473627,5.39E-14
histor  opportun,31,3,2587639,3473627,5.39E-14
public  author,31,3,2587639,3473627,5.39E-14
continu  pray,31,3,2587639,3473627,5.39E-14
confirm  understand,31,3,2587639,3473627,5.39E-14
hardearn  dollar,31,3,2587639,3473627,5.39E-14
50th  wed,31,3,2587639,3473627,5.39E-14
combat  team,72,7,2587598,3473623,5.39E-14
concurr  resolut,72,7,2587598,3473623,5.39E-14
intern  washington,41,4,2587629,3473626,5.39E-14
res  3,41,4,2587629,3473626,5.39E-14
nutrit  forestri,41,4,2587629,3473626,5.39E-14
achiev  wish,41,4,2587629,3473626,5.39E-14
record  bill,41,4,2587629,3473626,5.39E-14
progrowth  tax,51,5,2587619,3473625,5.38E-14
obamacar  plan,51,5,2587619,3473625,5.38E-14
debat  equal,61,6,2587609,3473624,5.38E-14
includ  extran,466,46,2587204,3473584,5.38E-14
rise  memori,111,11,2587559,3473619,5.37E-14
burdensom  regul,60,6,2587610,3473624,5.36E-14
2017  2,40,4,2587630,3473626,5.36E-14
hear  follow,40,4,2587630,3473626,5.36E-14
fairer  tax,30,3,2587640,3473627,5.36E-14
byron  white,30,3,2587640,3473627,5.36E-14
mandat  penalti,30,3,2587640,3473627,5.36E-14
legisl  bench,30,3,2587640,3473627,5.36E-14
allow  week,20,2,2587650,3473628,5.36E-14
servant  heart,20,2,2587650,3473628,5.36E-14
16th  district,20,2,2587650,3473628,5.36E-14
regard  hr,20,2,2587650,3473628,5.36E-14
air  assault,20,2,2587650,3473628,5.36E-14
rise  fall,20,2,2587650,3473628,5.36E-14
alabama  byrn,20,2,2587650,3473628,5.36E-14
time  cook,20,2,2587650,3473628,5.36E-14
arkansa  nation,20,2,2587650,3473628,5.36E-14
readi  crisi,20,2,2587650,3473628,5.36E-14
islam  terror,20,2,2587650,3473628,5.36E-14
senat  jim,20,2,2587650,3473628,5.36E-14
colorado  lamborn,20,2,2587650,3473628,5.36E-14
commod  enduser,20,2,2587650,3473628,5.36E-14
freedom  iii,20,2,2587650,3473628,5.36E-14
pennsylvania  week,20,2,2587650,3473628,5.36E-14
clean  opinion,10,1,2587660,3473629,5.36E-14
singl  adult,10,1,2587660,3473629,5.36E-14
fund  transpar,10,1,2587660,3473629,5.36E-14
debt  spend,10,1,2587660,3473629,5.36E-14
progress  standard,10,1,2587660,3473629,5.36E-14
actual  deal,10,1,2587660,3473629,5.36E-14
told  associat,10,1,2587660,3473629,5.36E-14
acquisit  author,10,1,2587660,3473629,5.36E-14
select  student,10,1,2587660,3473629,5.36E-14
footbal  championship,10,1,2587660,3473629,5.36E-14
victim  compens,10,1,2587660,3473629,5.36E-14
amount  senat,10,1,2587660,3473629,5.36E-14
allow  hardwork,10,1,2587660,3473629,5.36E-14
offic  servic,10,1,2587660,3473629,5.36E-14
elect  branch,10,1,2587660,3473629,5.36E-14
join  suprem,10,1,2587660,3473629,5.36E-14
floor  lee,10,1,2587660,3473629,5.36E-14
prior  current,10,1,2587660,3473629,5.36E-14
bank  gotten,10,1,2587660,3473629,5.36E-14
competit  environ,10,1,2587660,3473629,5.36E-14
lowest  tax,10,1,2587660,3473629,5.36E-14
allow  meet,10,1,2587660,3473629,5.36E-14
jurisdict  includ,10,1,2587660,3473629,5.36E-14
one  life,10,1,2587660,3473629,5.36E-14
under  budget,10,1,2587660,3473629,5.36E-14
friendship  center,10,1,2587660,3473629,5.36E-14
bell  whistl,10,1,2587660,3473629,5.36E-14
fundament  tax,10,1,2587660,3473629,5.36E-14
illeg  rule,10,1,2587660,3473629,5.36E-14
wage  opportun,10,1,2587660,3473629,5.36E-14
bench  reveal,10,1,2587660,3473629,5.36E-14
god  thank,10,1,2587660,3473629,5.36E-14
achiev  dedic,10,1,2587660,3473629,5.36E-14
current  congress,10,1,2587660,3473629,5.36E-14
support  respect,10,1,2587660,3473629,5.36E-14
provid  maximum,10,1,2587660,3473629,5.36E-14
administr  former,10,1,2587660,3473629,5.36E-14
florida  congression,10,1,2587660,3473629,5.36E-14
obamacar  famili,10,1,2587660,3473629,5.36E-14
safer  program,10,1,2587660,3473629,5.36E-14
requir  clotur,10,1,2587660,3473629,5.36E-14
finest  militari,10,1,2587660,3473629,5.36E-14
colorado  unite,10,1,2587660,3473629,5.36E-14
women  volunt,10,1,2587660,3473629,5.36E-14
friend  sixth,10,1,2587660,3473629,5.36E-14
janet  napolitano,10,1,2587660,3473629,5.36E-14
dr  smith,10,1,2587660,3473629,5.36E-14
manufactur  nation,10,1,2587660,3473629,5.36E-14
eastern  plain,10,1,2587660,3473629,5.36E-14
19th  congression,10,1,2587660,3473629,5.36E-14
texa  remind,10,1,2587660,3473629,5.36E-14
jay  dickey,10,1,2587660,3473629,5.36E-14
2500  famili,10,1,2587660,3473629,5.36E-14
duplic  feder,10,1,2587660,3473629,5.36E-14
kansa  estes,10,1,2587660,3473629,5.36E-14
obamacar  brought,10,1,2587660,3473629,5.36E-14
ribbon  oversea,10,1,2587660,3473629,5.36E-14
time  iowa,10,1,2587660,3473629,5.36E-14
life  recogn,10,1,2587660,3473629,5.36E-14
telephon  townhal,10,1,2587660,3473629,5.36E-14
eden  prairi,10,1,2587660,3473629,5.36E-14
school  navi,10,1,2587660,3473629,5.36E-14
percent  50000,10,1,2587660,3473629,5.36E-14
process  remov,10,1,2587660,3473629,5.36E-14
serv  legaci,10,1,2587660,3473629,5.36E-14
talent  athlet,10,1,2587660,3473629,5.36E-14
familysustain  job,10,1,2587660,3473629,5.36E-14
busi  reform,10,1,2587660,3473629,5.36E-14
stride  countri,10,1,2587660,3473629,5.36E-14
obamacar  reason,10,1,2587660,3473629,5.36E-14
congratul  nation,10,1,2587660,3473629,5.36E-14
home  kansa,10,1,2587660,3473629,5.36E-14
alien  deport,10,1,2587660,3473629,5.36E-14
junior  leagu,10,1,2587660,3473629,5.36E-14
cash  wage,10,1,2587660,3473629,5.36E-14
depart  tell,10,1,2587660,3473629,5.36E-14
washington  examin,10,1,2587660,3473629,5.36E-14
committe  team,10,1,2587660,3473629,5.36E-14
consult  rank,10,1,2587660,3473629,5.36E-14
act  tra,10,1,2587660,3473629,5.36E-14
capabl  unborn,10,1,2587660,3473629,5.36E-14
repres  resolv,10,1,2587660,3473629,5.36E-14
commun  wife,10,1,2587660,3473629,5.36E-14
